"","alcaldia","colonia","clave_colonia","total_201228","total_201229","total_201230","total_201231","total_210101","total_210102","total_210103"
"74","GUSTAVO A. MADERO","TORRES DE QUIROGA (U HAB)","05-185",14,17,11,9,9,8,8
"75","GUSTAVO A. MADERO","25 DE JULIO","05-208",15,14,14,10,8,9,7
"76","GUSTAVO A. MADERO","CASAS ALEMAN (AMPL) I","05-217",30,31,27,27,27,24,18
"77","GUSTAVO A. MADERO","GABRIEL HERNANDEZ (AMPL) II","05-222",21,25,32,33,32,32,26
"78","GUSTAVO A. MADERO","INDUSTRIAL I","05-223",11,11,14,17,18,18,17
"79","GUSTAVO A. MADERO","NUEVA ATZACOALCO II","05-230",30,33,38,42,39,38,41
"80","GUSTAVO A. MADERO","NUEVA ATZACOALCO III","05-231",30,29,37,41,42,37,36
"81","GUSTAVO A. MADERO","SAN FELIPE DE JESUS I","05-237",10,9,9,9,8,NA,NA
"82","GUSTAVO A. MADERO","SAN FELIPE DE JESUS II","05-238",25,25,25,26,26,24,28
"83","GUSTAVO A. MADERO","SAN FELIPE DE JESUS III","05-239",33,33,30,29,25,22,21
"84","GUSTAVO A. MADERO","SAN FELIPE DE JESUS IV","05-240",42,45,42,44,42,38,35
"85","GUSTAVO A. MADERO","SAN JUAN DE ARAGON 1A SECCION (U HAB) I","05-241",28,29,25,20,20,18,17
"86","GUSTAVO A. MADERO","SAN JUAN DE ARAGON 1A SECCION (U HAB) II","05-242",35,34,32,29,26,24,20
"87","GUSTAVO A. MADERO","SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) II","05-246",23,25,23,30,30,30,27
"88","GUSTAVO A. MADERO","SAN JUAN DE ARAGON 7 SECC (U HAB) II","05-248",13,13,9,9,10,9,9
"89","GUSTAVO A. MADERO","VALLEJO II","05-250",24,23,26,25,25,22,21
"90","GUSTAVO A. MADERO","ZONA ESCOLAR I","05-251",13,12,10,9,9,10,10
"91","GUSTAVO A. MADERO","ZONA ESCOLAR II","05-252",34,41,44,51,52,47,45
"92","IZTACALCO","SANTA ANITA","06-032",42,49,52,56,51,54,52
"93","IZTACALCO","TLACOTAL RAMOS MILLAN","06-036",23,21,29,25,26,28,27
"94","IZTACALCO","VIADUCTO PIEDAD","06-038",28,34,34,34,34,30,28
"95","IZTACALCO","AGRICOLA ORIENTAL II","06-041",24,22,24,26,27,26,28
"96","IZTACALCO","AGRICOLA ORIENTAL V","06-044",28,30,34,31,32,30,26
"97","IZTACALCO","CAMPAMENTO 2 DE OCTUBRE I","06-048",22,28,29,30,34,37,37
"98","IZTACALCO","CAMPAMENTO 2 DE OCTUBRE II","06-049",24,30,34,38,38,36,33
"99","IZTACALCO","GRANJAS MEXICO I","06-050",41,45,46,37,38,37,37
"100","IZTACALCO","GRANJAS MEXICO II","06-051",18,18,20,22,21,19,19
"101","IZTACALCO","JUVENTINO ROSAS I","06-054",22,27,29,28,28,23,21
"102","IZTACALCO","PANTITLAN II","06-057",29,39,38,36,36,34,32
"103","IZTACALCO","PANTITLAN III","06-058",19,17,15,16,15,13,11
"104","IZTACALCO","PANTITLAN IV","06-059",44,48,44,42,45,39,35
"105","IZTACALCO","PANTITLAN V","06-060",35,33,41,38,39,38,36
"106","IZTACALCO","RAMOS MILLAN BRAMADERO I","06-061",36,31,30,29,24,24,24
"107","IZTAPALAPA","CITLALLI","07-030",26,26,24,28,28,23,23
"108","IZTAPALAPA","EL MANTO","07-051",51,48,49,59,54,48,43
"109","IZTAPALAPA","EL MIRADOR","07-053",13,12,14,16,17,17,17
"110","IZTAPALAPA","EL SANTUARIO","07-060",23,18,20,25,26,28,26
"111","IZTAPALAPA","EL VERGEL","07-066",29,27,26,23,21,21,20
"112","IZTAPALAPA","ESCUADRON 201","07-071",23,22,21,20,15,13,10
"113","IZTAPALAPA","FUEGO NUEVO","07-077",34,34,39,43,43,37,32
"114","IZTAPALAPA","GUADALUPE DEL MORAL","07-088",29,39,45,47,44,42,39
"115","IZTAPALAPA","JACARANDAS","07-097",56,55,60,63,61,61,53
"116","IZTAPALAPA","LA PLANTA","07-113",28,25,28,28,24,25,20
"117","IZTAPALAPA","LAS PEAS I","07-118",35,32,31,28,23,20,21
"118","IZTAPALAPA","MIRASOLES (U HAB)","07-142",26,26,30,30,30,30,23
"119","IZTAPALAPA","PRESIDENTES DE MEXICO","07-162",29,27,25,31,25,23,22
"120","IZTAPALAPA","SAN ANTONIO (BARR)","07-177",40,41,45,47,48,45,41
"121","IZTAPALAPA","SAN JUAN JOYA (PJE)","07-186",12,13,12,13,12,11,11
"122","IZTAPALAPA","SAN LORENZO TEZONCO (PBLO)","07-191",49,47,54,55,57,46,43
"123","IZTAPALAPA","SANTA MARTHA ACATITLA","07-215",26,28,27,26,24,23,23
"124","IZTAPALAPA","SOLIDARIDAD EL SALADO (U HAB)","07-225",14,18,18,18,22,21,16
"125","IZTAPALAPA","TENORIOS","07-229",32,35,37,36,30,25,20
"126","IZTAPALAPA","VALLE DE LUCES I","07-237",14,14,12,14,16,17,15
"127","IZTAPALAPA","CERRO DE LA ESTRELLA I","07-260",20,23,21,21,18,18,16
"128","IZTAPALAPA","CONSEJO AGRARISTA MEXICANO I","07-264",64,62,63,65,71,67,64
"129","IZTAPALAPA","CONSTITUCION DE 1917 I","07-266",13,12,13,16,18,17,16
"130","IZTAPALAPA","DESARROLLO URBANO QUETZALCOATL  I","07-268",27,23,30,32,32,30,28
"131","IZTAPALAPA","DESARROLLO URBANO QUETZALCOATL  II","07-269",47,49,48,48,45,36,33
"132","IZTAPALAPA","DESARROLLO URBANO QUETZALCOATL  III","07-270",49,50,56,55,52,49,51
"133","IZTAPALAPA","LOMAS DE SAN LORENZO I","07-283",48,47,53,48,53,48,45
"134","IZTAPALAPA","LOMAS DE SAN LORENZO II","07-284",70,71,74,71,80,73,70
"135","IZTAPALAPA","SAN JUAN XALPA I","07-289",25,26,26,29,29,26,23
"136","IZTAPALAPA","SAN MIGUEL TEOTONGO II","07-292",52,65,63,76,87,82,78
"137","IZTAPALAPA","STA MARTHA ACATITLA NTE (AMPL) I","07-299",12,19,25,32,33,33,32
"138","IZTAPALAPA","TEPALCATES I","07-301",19,18,17,17,19,14,12
"139","IZTAPALAPA","VALLE DE SAN LORENZO I","07-303",27,30,31,36,35,35,31
"140","LA MAGDALENA CONTRERAS","BARRANCA SECA","08-002",40,49,51,48,44,41,31
"141","LA MAGDALENA CONTRERAS","CAZULCO (BARR)","08-004",NA,6,NA,NA,NA,NA,NA
"142","LA MAGDALENA CONTRERAS","CUAUHTEMOC","08-005",42,43,42,40,39,34,33
"143","LA MAGDALENA CONTRERAS","EL OCOTAL","08-009",34,42,51,55,56,56,48
"144","LA MAGDALENA CONTRERAS","EL ROSAL","08-010",51,55,51,43,47,45,45
"145","LA MAGDALENA CONTRERAS","EL TANQUE","08-011",52,61,60,60,58,55,55
"146","LA MAGDALENA CONTRERAS","HEROES DE PADIERNA","08-013",22,26,24,25,25,26,24
"147","LA MAGDALENA CONTRERAS","HUAYATLA","08-014",15,17,18,18,16,14,15
"148","LA MAGDALENA CONTRERAS","LA CARBONERA","08-020",18,19,20,18,15,15,12
"149","LA MAGDALENA CONTRERAS","LA CRUZ","08-022",23,29,28,26,22,18,18
"150","LA MAGDALENA CONTRERAS","LA MALINCHE","08-025",73,85,90,80,79,75,69
"151","LA MAGDALENA CONTRERAS","LAS CRUCES","08-027",61,62,65,60,61,62,60
"152","LA MAGDALENA CONTRERAS","LOMAS DE SAN BERNABE","08-030",33,34,35,39,41,35,33
"153","LA MAGDALENA CONTRERAS","LOMAS DE SAN BERNABE (AMPL)","08-031",47,45,42,39,39,38,31
"154","LA MAGDALENA CONTRERAS","LOMAS QUEBRADAS","08-032",33,34,29,29,29,28,22
"155","LA MAGDALENA CONTRERAS","LOS PADRES","08-033",55,56,57,51,46,40,34
"156","LA MAGDALENA CONTRERAS","POTRERILLO","08-036",20,19,16,18,21,21,17
"157","LA MAGDALENA CONTRERAS","PUEBLO NUEVO ALTO","08-038",46,49,41,42,37,37,31
"158","LA MAGDALENA CONTRERAS","PUEBLO NUEVO BAJO","08-039",13,12,14,19,20,21,21
"159","LA MAGDALENA CONTRERAS","SAN BARTOLO AMEYALCO","08-041",27,30,28,25,25,23,23
"160","LA MAGDALENA CONTRERAS","SAN BERNABE OCOTEPEC (PBLO)","08-042",82,92,96,84,78,76,70
"161","LA MAGDALENA CONTRERAS","SAN JERONIMO ACULCO - LIDICE (PBLO)","08-045",95,92,81,73,66,61,56
"162","LA MAGDALENA CONTRERAS","SAN NICOLAS TOTOLAPAN (PBLO)","08-048",41,46,45,47,43,36,34
"163","LA MAGDALENA CONTRERAS","TIERRA UNIDA","08-052",16,18,15,14,15,16,11
"164","MILPA ALTA","SAN ANTONIO TECOMITL (PBLO)","09-002",212,206,217,218,235,226,207
"165","MILPA ALTA","SAN BARTOLOME XICOMULCO (PBLO)","09-003",12,17,16,21,21,20,23
"166","MILPA ALTA","SAN FRANCISCO TECOXPA (PBLO)","09-004",24,23,20,18,18,17,17
"167",NA,NA,"09-008",155,160,160,147,136,130,115
"168","MILPA ALTA","SAN PEDRO ATOCPAN (PBLO)","09-009",49,55,57,56,54,50,49
"169","MILPA ALTA","SAN SALVADOR CUAUHTENCO (PBLO)","09-010",138,136,125,121,110,104,94
"170","MILPA ALTA","SANTA ANA TLACOTENCO (PBLO)","09-011",46,54,54,50,55,51,52
"171","MILPA ALTA","VILLA MILPA ALTA (PBLO)","09-012",105,118,119,125,129,130,119
"172","ALVARO OBREGON","ALFONSO XIII","10-009",33,32,27,26,30,29,24
"173","ALVARO OBREGON","BARRIO NORTE","10-026",67,68,68,70,68,67,59
"174","ALVARO OBREGON","BELLA VISTA","10-031",37,36,34,38,38,36,30
"175","ALVARO OBREGON","GARCIMARRERO NORTE","10-077",11,12,14,13,14,16,14
"176","ALVARO OBREGON","GUADALUPE INN","10-084",NA,NA,NA,NA,NA,NA,NA
"177","ALVARO OBREGON","HERON PROAL","10-085",18,21,21,21,19,18,17
"178","ALVARO OBREGON","JALALPA EL GRANDE","10-089",29,31,37,42,41,43,40
"179","ALVARO OBREGON","JARDINES DEL PEDREGAL","10-091",57,58,57,51,49,49,42
"180","ALVARO OBREGON","JOSE MARIA PINO SUAREZ","10-092",13,12,14,12,12,12,11
"181","ALVARO OBREGON","LA MARTINICA","10-105",68,75,70,67,60,55,46
"182","ALVARO OBREGON","LA MEXICANA","10-106",26,28,32,24,25,24,22
"183","ALVARO OBREGON","LAS AGUILAS","10-114",23,21,24,22,21,21,19
"184","ALVARO OBREGON","LAS AGUILAS (AMPL)","10-115",26,28,31,32,32,31,26
"185","ALVARO OBREGON","LOMAS DE BECERRA","10-124",37,38,42,48,53,50,46
"186","ALVARO OBREGON","LOMAS DE LA ERA","10-132",62,65,70,62,71,64,60
"187","ALVARO OBREGON","MERCED GOMEZ","10-151",46,53,53,58,56,51,45
"188","ALVARO OBREGON","MOLINO DE ROSAS","10-157",16,17,16,20,23,24,18
"189","ALVARO OBREGON","MOLINO DE SANTO DOMINGO","10-159",19,20,18,18,19,20,19
"190","ALVARO OBREGON","OLIVAR DE LOS PADRES","10-163",24,23,22,18,19,17,15
"191","ALVARO OBREGON","PALMAS AXOTITLA","10-167",NA,NA,NA,NA,NA,NA,NA
"192","ALVARO OBREGON","PILOTO (ADOLFO LOPEZ MATEOS)","10-171",20,22,29,28,28,29,28
"193","ALVARO OBREGON","PILOTO (ADOLFO LOPEZ MATEOS) (AMPL)","10-172",41,36,38,36,57,51,46
"194","ALVARO OBREGON","PROGRESO TIZAPAN","10-182",37,42,37,43,49,49,46
"195","ALVARO OBREGON","SAN BARTOLO AMEYALCO (PBLO)","10-194",145,162,175,174,198,191,185
"196","ALVARO OBREGON","SANTA FE","10-198",23,23,25,24,27,23,21
"197","ALVARO OBREGON","SANTA ROSA XOCHIAC (PBLO)","10-204",49,54,55,52,62,62,62
"198","ALVARO OBREGON","TETELPAN (PBLO)","10-214",33,36,40,38,39,38,31
"199","ALVARO OBREGON","TIZAPAN_TIZAPAN SAN ANGEL","10-217",59,65,64,57,59,50,47
"200","ALVARO OBREGON","TORRES DE POTRERO","10-228",71,71,73,74,70,66,62
"201","ALVARO OBREGON","1RA VICTORIA SECCION BOSQUES","10-243",13,16,14,14,12,11,9
"202","ALVARO OBREGON","OLIVAR DEL CONDE 1RA SECCION I","10-252",28,29,27,26,21,18,14
"203","ALVARO OBREGON","OLIVAR DEL CONDE 1RA SECCION II","10-253",33,33,28,26,29,34,30
"204","ALVARO OBREGON","OLIVAR DEL CONDE 2DA SECCION I","10-254",24,25,25,27,35,43,38
"205","ALVARO OBREGON","OLIVAR DEL CONDE 2DA SECCION II","10-255",35,39,48,47,43,41,41
"206","TLAHUAC","AGRICOLA METROPOLITANA","11-001",51,60,65,68,65,64,61
"207","TLAHUAC","DEL MAR SUR","11-004",70,74,77,78,76,75,72
"208","TLAHUAC","LA DRAGA","11-014",32,30,30,27,27,22,25
"209","TLAHUAC","LOS OLIVOS","11-024",30,30,30,31,40,46,40
"210","TLAHUAC","MIGUEL HIDALGO","11-025",60,64,63,65,63,55,51
"211","TLAHUAC","MIGUEL HIDALGO OTE","11-026",49,47,50,59,61,58,45
"212","TLAHUAC","PEA ALTA","11-029",19,20,15,17,17,17,15
"213","TLAHUAC","SAN ANDRES MIXQUIC (PBLO)","11-031",88,88,87,80,77,73,60
"214","TLAHUAC","SAN FRANCISCO TLALTENCO (PBLO)","11-032",128,148,158,163,163,164,149
"215","TLAHUAC","SAN JOSE","11-033",58,64,67,65,62,63,60
"216","TLAHUAC","SAN PEDRO TLAHUAC (PBLO)","11-038",107,124,120,122,124,126,110
"217","TLAHUAC","SANTIAGO ZAPOTITLAN (PBLO)","11-042",44,46,48,46,46,50,46
"218","TLAHUAC","SELENE (AMPL)","11-043",47,54,63,62,62,61,55
"219","TLAHUAC","SELENE 1a SECC","11-044",61,57,59,63,74,68,61
"220","TLAHUAC","UNIDADES HABITACIONALES DE SANTA ANA PONIENTE I","11-055",47,48,47,47,47,42,44
"221","TLAHUAC","LA CONCHITA I","11-056",33,28,32,27,30,27,26
"222","TLAHUAC","LA CONCHITA II","11-057",88,93,85,85,85,74,71
"223","TLALPAN","AMPLIACION MIGUEL HIDALGO 2A SECC","12-002",35,35,37,37,37,35,26
"224","TLALPAN","AMPLIACION MIGUEL HIDALGO 3A SECC","12-003",54,52,48,49,46,44,36
"225","TLALPAN","CUCHILLA DE PADIERNA","12-030",NA,NA,10,12,12,12,12
"226","TLALPAN","LA MAGDALENA PETLACALCO (PBLO)","12-074",15,18,20,16,18,15,13
"227","TLALPAN","MESA LOS HORNOS, TEXCALTENCO","12-094",21,22,27,32,29,28,30
"228","TLALPAN","MIGUEL HIDALGO","12-095",43,45,45,53,61,58,52
"229","TLALPAN","PEDREGAL DE SN NICOLAS 1A SECC","12-117",54,67,70,62,60,50,44
"230","TLALPAN","PEDREGAL DE STA URSULA XITLA","12-121",34,32,27,25,26,26,25
"231","TLALPAN","SAN ANDRES TOTOLTEPEC (PBLO)","12-147",72,74,64,58,64,58,52
"232","TLALPAN","SAN LORENZO HUIPULCO","12-153",28,28,32,32,32,27,26
"233","TLALPAN","SAN MIGUEL  XICALCO (PBLO)","12-154",25,24,27,27,24,26,23
"234","TLALPAN","SAN MIGUEL AJUSCO (PBLO)","12-155",30,32,33,36,38,34,31
"235","TLALPAN","SAN MIGUEL TOPILEJO (PBLO)","12-157",75,80,90,88,96,94,94
"236","TLALPAN","SAN PEDRO MARTIR (PBLO)","12-160",50,51,58,45,45,42,29
"237","TLALPAN","SANTA URSULA XITLA","12-161",18,23,22,25,23,21,26
"238","TLALPAN","SANTO TOMAS AJUSCO (PBLO)","12-163",34,39,35,39,37,39,35
"239","TLALPAN","TLALCOLIGIA","12-175",34,30,32,30,27,28,30
"240","TLALPAN","TLALPAN CENTRO","12-177",21,22,21,21,18,17,16
"241","TLALPAN","HEROES DE PADIERNA II","12-210",41,39,41,42,45,40,36
"242","TLALPAN","LOMAS DE  PADIERNA I","12-211",78,76,72,63,57,56,53
"243","TLALPAN","ISIDRO FABELA II (ORIENTE)","12-220",13,12,12,10,11,11,9
"244","XOCHIMILCO","CALTONGO (BARR)","13-007",31,36,36,32,28,28,28
"245","XOCHIMILCO","SAN GREGORIO ATLAPULCO (PBLO)","13-043",110,105,97,104,97,97,87
"246","XOCHIMILCO","SAN JOSE ZACATEPEC","13-046",21,16,13,12,13,9,9
"247","XOCHIMILCO","SAN MATEO XALPA (PBLO)","13-056",37,39,44,44,36,39,36
"248","XOCHIMILCO","SANTA CRUZ ACALPIXCA (PBLO)","13-060",64,64,79,78,77,75,69
"249","XOCHIMILCO","SANTA CRUZ XOCHITEPEC (PBLO)","13-062",66,66,73,66,66,70,62
"250","XOCHIMILCO","SANTA MARIA NATIVITAS (PBLO)","13-064",138,133,143,147,139,140,136
"251","XOCHIMILCO","SANTIAGO TEPALCATLALPAN (PBLO)","13-066",66,73,82,74,73,78,72
"252","XOCHIMILCO","SANTIAGO TULYEHUALCO (PBLO)","13-067",80,79,78,81,75,68,64
"253","XOCHIMILCO","XALTOCAN (BARR)","13-073",57,59,55,58,55,57,51
"254","XOCHIMILCO","SAN LORENZO LA CEBADA II","13-076",22,30,33,38,44,43,42
"255","BENITO JUAREZ","NATIVITAS","14-030",18,18,18,18,18,17,14
"256","BENITO JUAREZ","PIEDAD NARVARTE","14-036",7,6,NA,NA,NA,NA,6
"257","BENITO JUAREZ","SAN PEDRO DE LOS  PINOS","14-043",33,33,28,27,24,21,15
"258","BENITO JUAREZ","SAN SIMON TICUMAC","14-044",36,33,30,27,22,19,32
"259","BENITO JUAREZ","ALAMOS I","14-051",21,25,25,27,24,23,20
"260","BENITO JUAREZ","DEL VALLE I","14-053",19,20,19,20,15,16,14
"261","BENITO JUAREZ","PORTALES I","14-066",18,18,20,22,20,21,22
"262","CUAUHTEMOC","TRANSITO","15-032",41,46,46,50,49,45,43
"263","CUAUHTEMOC","CENTRO I","15-037",11,13,13,14,13,13,10
"264","CUAUHTEMOC","CENTRO IV","15-040",51,50,53,55,55,52,45
"265","CUAUHTEMOC","CENTRO VI","15-042",31,36,40,41,41,35,34
"266","CUAUHTEMOC","CENTRO VIII","15-044",32,31,32,25,21,20,19
"267","CUAUHTEMOC","DOCTORES I","15-045",42,45,41,39,38,41,34
"268","CUAUHTEMOC","DOCTORES II","15-046",49,57,57,50,52,56,52
"269","CUAUHTEMOC","DOCTORES III","15-047",40,44,45,48,41,38,34
"270","CUAUHTEMOC","DOCTORES IV","15-048",51,57,59,61,61,59,55
"271","CUAUHTEMOC","DOCTORES V","15-049",32,32,34,35,32,31,26
"272","CUAUHTEMOC","GUERRERO I","15-050",42,45,53,51,55,53,49
"273","CUAUHTEMOC","GUERRERO II","15-051",35,35,35,33,33,33,29
"274","CUAUHTEMOC","GUERRERO IV","15-053",23,28,25,23,22,17,15
"275","CUAUHTEMOC","OBRERA I","15-062",45,54,54,56,50,48,50
"276","CUAUHTEMOC","OBRERA II","15-063",29,30,38,38,41,40,36
"277","CUAUHTEMOC","OBRERA III","15-064",45,40,39,38,36,39,32
"278","CUAUHTEMOC","PERALVILLO II","15-067",28,30,30,30,31,29,25
"279","CUAUHTEMOC","ROMA SUR I","15-071",22,19,19,20,18,17,17
"280","CUAUHTEMOC","SANTA MARIA LA RIBERA I","15-075",40,41,47,42,40,39,34
"281","CUAUHTEMOC","SANTA MARIA LA RIBERA IV","15-078",65,69,67,66,64,62,52
"282","MIGUEL HIDALGO","DANIEL GARZA (AMPL)","16-025",19,19,20,17,17,15,10
"283","MIGUEL HIDALGO","NUEVA ARGENTINA (ARGENTINA PONIENTE)","16-057",14,16,17,14,12,12,11
"284","MIGUEL HIDALGO","TLAXPANA","16-080",46,50,50,46,45,39,33
"285","MIGUEL HIDALGO","VENTURA PEREZ DE ALBA","16-083",6,7,9,10,11,11,11
"286","MIGUEL HIDALGO","ANAHUAC I","16-088",59,66,68,68,70,65,60
"287","MIGUEL HIDALGO","ANAHUAC II","16-089",46,54,64,70,71,66,54
"288","MIGUEL HIDALGO","ESCANDON II","16-091",51,47,36,33,30,24,16
"289","MIGUEL HIDALGO","POPOTLA II","16-093",40,37,40,39,37,36,31
"290","VENUSTIANO CARRANZA","ADOLFO LOPEZ MATEOS","17-002",39,44,44,44,38,35,30
